point_index,point_lat,point_lon,metric_rent
1665,55.73443348484848,37.58811530303029,65512.0
1666,55.73443348484848,37.5900426060606,65512.0
1667,55.73443348484848,37.591969909090906,65512.0
1668,55.73443348484848,37.59389721212121,65512.0
1669,55.73443348484848,37.595824515151506,136078.0
1670,55.73443348484848,37.59775181818181,136078.0
1671,55.73443348484848,37.60160642424242,136078.0
1672,55.73443348484848,37.603533727272726,136078.0
1673,55.73443348484848,37.61317024242424,55670.0
1674,55.73443348484848,37.61509754545454,55670.0
1675,55.73443348484848,37.61702484848485,55670.0
1676,55.73443348484848,37.61895215151515,55670.0
1677,55.73443348484848,37.62087945454545,53846.0
1678,55.73443348484848,37.62280675757575,53846.0
1679,55.73443348484848,37.624734060606066,53846.0
1680,55.73443348484848,37.62666136363636,53846.0
1681,55.73443348484848,37.628588666666666,52136.0
1682,55.73443348484848,37.63051596969697,52136.0
1683,55.73443348484848,37.63244327272727,52136.0
1684,55.73443348484848,37.63437057575757,52136.0
1685,55.73443348484848,37.636297878787865,52193.0
1686,55.73443348484848,37.63822518181818,52193.0
1687,55.73443348484848,37.64015248484848,52193.0
1688,55.73443348484848,37.64207978787879,52193.0
1689,55.73443348484848,37.64400709090909,47329.0
1690,55.73443348484848,37.64593439393939,47329.0
1691,55.73443348484848,37.649789,47329.0
1692,55.73443348484848,37.6517163030303,42218.0
1693,55.73443348484848,37.65364360606061,42218.0
1694,55.73443348484848,37.655570909090905,42218.0
1695,55.73443348484848,37.65749821212121,42218.0
1696,55.73443348484848,37.659425515151504,42218.0
1697,55.73443348484848,37.66135281818181,42256.0
1698,55.73443348484848,37.66328012121212,42256.0
1699,55.73443348484848,37.66520742424242,42256.0
1700,55.73443348484848,37.667134727272725,42256.0
1701,55.73443348484848,37.669062030303024,43624.0
1702,55.73443348484848,37.67098933333333,43624.0
1703,55.73443348484848,37.67291663636364,43624.0
1704,55.73443348484848,37.67484393939394,43624.0
1705,55.73443348484848,37.67677124242424,41591.0
1706,55.73443348484848,37.678698545454544,41591.0
1707,55.73443348484848,37.68062584848485,41591.0
1708,55.73443348484848,37.68255315151515,41591.0
1709,55.73443348484848,37.68448045454546,44194.0
1710,55.73443348484848,37.68640775757575,44194.0
1711,55.73443348484848,37.688335060606065,44194.0
1712,55.73443348484848,37.69026236363636,44194.0
1713,55.73443348484848,37.699898878787884,36936.0
1714,55.73443348484848,37.70182618181818,36936.0
1715,55.73443348484848,37.70375348484848,36936.0
1716,55.73443348484848,37.705680787878784,36936.0
1717,55.73443348484848,37.7076080909091,36746.0
1718,55.73443348484848,37.70953539393939,36746.0
1719,55.73443348484848,37.711462696969704,36746.0
1720,55.73443348484848,37.713390000000004,36746.0
1721,55.73533543434343,37.521587,46132.0
1722,55.73533543434343,37.523514303030296,46132.0
1723,55.73533543434343,37.5254416060606,46968.0
1724,55.73533543434343,37.5273689090909,46968.0
1725,55.73533543434343,37.52929621212121,46968.0
1726,55.73533543434343,37.5312235151515,46968.0
1727,55.73533543434343,37.53315081818182,43966.0
1728,55.73533543434343,37.535078121212116,43966.0
1729,55.73533543434343,37.53700542424242,43966.0
1730,55.73533543434343,37.53893272727272,43966.0
1731,55.73533543434343,37.56591496969697,68894.0
1732,55.73533543434343,37.567842272727276,68894.0
1733,55.73533543434343,37.56976957575758,68894.0
1734,55.73533543434343,37.58133339393939,81624.0
1735,55.73533543434343,37.583260696969695,81624.0
1736,55.73533543434343,37.585188,81624.0
1737,55.73533543434343,37.587115303030295,81624.0
1738,55.73533543434343,37.5890426060606,65512.0
1739,55.73533543434343,37.59096990909091,65512.0
1740,55.73533543434343,37.59289721212121,65512.0
1741,55.73533543434343,37.59482451515152,65512.0
1742,55.73533543434343,37.59675181818181,136078.0
1743,55.73533543434343,37.598679121212115,136078.0
1744,55.73533543434343,37.61217024242424,55670.0
1745,55.73533543434343,37.61409754545454,55670.0
1746,55.73533543434343,37.61602484848485,55670.0
1747,55.73533543434343,37.61795215151515,55670.0
1748,55.73533543434343,37.619879454545455,53846.0
1749,55.73533543434343,37.62180675757576,53846.0
1750,55.73533543434343,37.62373406060606,53846.0
1751,55.73533543434343,37.62566136363636,53846.0
1752,55.73533543434343,37.62758866666667,53846.0
1753,55.73533543434343,37.62951596969697,52136.0
1754,55.73533543434343,37.631443272727275,52136.0
1755,55.73533543434343,37.63337057575757,52136.0
1756,55.73533543434343,37.63529787878787,52136.0
1757,55.73533543434343,37.63722518181818,52193.0
1758,55.73533543434343,37.63915248484847,52193.0
1759,55.73533543434343,37.64107978787879,52193.0
1760,55.73533543434343,37.643007090909094,52193.0
1761,55.73533543434343,37.64493439393939,47329.0
1762,55.73533543434343,37.648789,47329.0
1763,55.73533543434343,37.65071630303029,47329.0
1764,55.73533543434343,37.65264360606061,42218.0
1765,55.73533543434343,37.65457090909091,42218.0
1766,55.73533543434343,37.65649821212122,42218.0
1767,55.73533543434343,37.65842551515153,42218.0
1768,55.73533543434343,37.66035281818181,42256.0
1769,55.73533543434343,37.66228012121211,42256.0
1770,55.73533543434343,37.66420742424242,42256.0
1771,55.73533543434343,37.66613472727273,42256.0
1772,55.73533543434343,37.66806203030303,43624.0
1773,55.73533543434343,37.66998933333333,43624.0
1774,55.73533543434343,37.67191663636363,43624.0
1775,55.73533543434343,37.67384393939393,43624.0
1776,55.73533543434343,37.67577124242424,41591.0
1777,55.73533543434343,37.67769854545455,41591.0
1778,55.73533543434343,37.67962584848485,41591.0
1779,55.73533543434343,37.68155315151515,41591.0
1780,55.73533543434343,37.68348045454545,41591.0
1781,55.73533543434343,37.68540775757575,44194.0
1782,55.73533543434343,37.68733506060607,44194.0
1783,55.73533543434343,37.68926236363636,44194.0
1784,55.73533543434343,37.691189666666666,44194.0
1785,55.73533543434343,37.70082618181818,36936.0
1786,55.73533543434343,37.70275348484849,36936.0
1787,55.73533543434343,37.70468078787879,36936.0
1788,55.73533543434343,37.70660809090909,36936.0
1789,55.73533543434343,37.70853539393939,36746.0
1790,55.73533543434343,37.71046269696971,36746.0
1791,55.73533543434343,37.71239,36746.0
1792,55.736237383838386,37.522587,46854.0
1793,55.736237383838386,37.524514303030294,44992.0
1794,55.736237383838386,37.5264416060606,44992.0
1795,55.736237383838386,37.5283689090909,44992.0
1796,55.736237383838386,37.53029621212121,44992.0
1797,55.736237383838386,37.53222351515151,46208.0
1798,55.736237383838386,37.53415081818181,46208.0
1799,55.736237383838386,37.536078121212114,46208.0
1800,55.736237383838386,37.53800542424242,46208.0
1801,55.736237383838386,37.53993272727272,40774.0
1802,55.736237383838386,37.54186003030303,40774.0
1803,55.736237383838386,37.54378733333333,40774.0
1804,55.736237383838386,37.545714636363634,40774.0
1805,55.736237383838386,37.547641939393934,42750.0
1806,55.736237383838386,37.54956924242424,42750.0
1807,55.736237383838386,37.55149654545454,42750.0
1808,55.736237383838386,37.568842272727274,56050.0
1809,55.736237383838386,37.57076957575757,56050.0
1810,55.736237383838386,37.572696878787866,54093.0
1811,55.736237383838386,37.57462418181818,54093.0
1812,55.736237383838386,37.57655148484847,54093.0
1813,55.736237383838386,37.57847878787878,54093.0
1814,55.736237383838386,37.580406090909094,51680.0
1815,55.736237383838386,37.58233339393938,51680.0
1816,55.736237383838386,37.584260696969686,51680.0
1817,55.736237383838386,37.58618799999999,51680.0
1818,55.736237383838386,37.58811530303029,61294.0
1819,55.736237383838386,37.5900426060606,61294.0
1820,55.736237383838386,37.591969909090906,61294.0
1821,55.736237383838386,37.59389721212121,61294.0
1822,55.736237383838386,37.595824515151506,90592.0
1823,55.736237383838386,37.59775181818181,90592.0
1824,55.736237383838386,37.59967912121211,90592.0
1825,55.736237383838386,37.60546103030303,78432.0
1826,55.736237383838386,37.60738833333333,78432.0
1827,55.736237383838386,37.60931563636363,78432.0
1828,55.736237383838386,37.61124293939393,78432.0
1829,55.736237383838386,37.61317024242424,56772.0
1830,55.736237383838386,37.61509754545454,56772.0
1831,55.736237383838386,37.61702484848485,56772.0
1832,55.736237383838386,37.61895215151515,56772.0
1833,55.736237383838386,37.62087945454545,55233.0
1834,55.736237383838386,37.62280675757575,55233.0
1835,55.736237383838386,37.624734060606066,55233.0
1836,55.736237383838386,37.62666136363636,55233.0
1837,55.736237383838386,37.628588666666666,56202.0
1838,55.736237383838386,37.63051596969697,56202.0
1839,55.736237383838386,37.63244327272727,56202.0
1840,55.736237383838386,37.63437057575757,56202.0
1841,55.736237383838386,37.636297878787865,52972.0
1842,55.736237383838386,37.63822518181818,52972.0
1843,55.736237383838386,37.64207978787879,52972.0
1844,55.736237383838386,37.64400709090909,43396.0
1845,55.736237383838386,37.64593439393939,43396.0
1846,55.736237383838386,37.649789,43396.0
1847,55.736237383838386,37.6517163030303,59033.0
1848,55.736237383838386,37.65364360606061,59033.0
1849,55.736237383838386,37.655570909090905,59033.0
1850,55.736237383838386,37.65749821212121,59033.0
1851,55.736237383838386,37.659425515151504,59033.0
1852,55.736237383838386,37.66135281818181,41990.0
1853,55.736237383838386,37.66328012121212,41990.0
1854,55.736237383838386,37.66520742424242,41990.0
1855,55.736237383838386,37.667134727272725,41990.0
1856,55.736237383838386,37.669062030303024,39824.0
1857,55.736237383838386,37.67098933333333,39824.0
1858,55.736237383838386,37.67291663636364,39824.0
1859,55.736237383838386,37.67484393939394,39824.0
1860,55.736237383838386,37.67677124242424,41952.0
1861,55.736237383838386,37.678698545454544,41952.0
1862,55.736237383838386,37.68062584848485,41952.0
1863,55.736237383838386,37.68255315151515,41952.0
1864,55.736237383838386,37.68448045454546,38000.0
1865,55.736237383838386,37.68640775757575,38000.0
1866,55.736237383838386,37.688335060606065,38000.0
1867,55.736237383838386,37.69026236363636,38000.0
1868,55.736237383838386,37.69218966666666,41458.0
1869,55.736237383838386,37.694116969696964,41458.0
1870,55.736237383838386,37.69604427272728,41458.0
1871,55.736237383838386,37.69797157575757,41458.0
1872,55.736237383838386,37.699898878787884,36176.0
1873,55.736237383838386,37.70182618181818,36176.0
1874,55.736237383838386,37.70375348484848,36176.0
1875,55.736237383838386,37.705680787878784,36176.0
1876,55.736237383838386,37.7076080909091,38000.0
1877,55.736237383838386,37.70953539393939,38000.0
1878,55.736237383838386,37.711462696969704,38000.0
1879,55.736237383838386,37.713390000000004,38000.0
1880,55.73713933333333,37.521587,46854.0
1881,55.73713933333333,37.523514303030296,46854.0
1882,55.73713933333333,37.5254416060606,44992.0
1883,55.73713933333333,37.5273689090909,44992.0
1884,55.73713933333333,37.52929621212121,44992.0
1885,55.73713933333333,37.5312235151515,44992.0
1886,55.73713933333333,37.53315081818182,46208.0
1887,55.73713933333333,37.535078121212116,46208.0
1888,55.73713933333333,37.53700542424242,46208.0
1889,55.73713933333333,37.53893272727272,46208.0
1890,55.73713933333333,37.54086003030303,40774.0
1891,55.73713933333333,37.54278733333333,40774.0
1892,55.73713933333333,37.544714636363636,40774.0
1893,55.73713933333333,37.546641939393936,40774.0
1894,55.73713933333333,37.54856924242424,42750.0
1895,55.73713933333333,37.55049654545454,42750.0
1896,55.73713933333333,37.55242384848484,42750.0
1897,55.73713933333333,37.55435115151515,42750.0
1898,55.73713933333333,37.563987666666655,56050.0
1899,55.73713933333333,37.56976957575758,56050.0
1900,55.73713933333333,37.57169687878788,54093.0
1901,55.73713933333333,37.57362418181818,54093.0
1902,55.73713933333333,37.575551484848475,54093.0
1903,55.73713933333333,37.57747878787878,54093.0
1904,55.73713933333333,37.579406090909096,54093.0
1905,55.73713933333333,37.58133339393939,51680.0
1906,55.73713933333333,37.583260696969695,51680.0
1907,55.73713933333333,37.585188,51680.0
1908,55.73713933333333,37.587115303030295,51680.0
1909,55.73713933333333,37.5890426060606,61294.0
1910,55.73713933333333,37.59096990909091,61294.0
1911,55.73713933333333,37.59289721212121,61294.0
1912,55.73713933333333,37.59482451515152,61294.0
1913,55.73713933333333,37.59675181818181,90592.0
1914,55.73713933333333,37.598679121212115,90592.0
1915,55.73713933333333,37.60060642424242,90592.0
1916,55.73713933333333,37.60253372727273,90592.0
1917,55.73713933333333,37.60831563636364,78432.0
1918,55.73713933333333,37.610242939393935,78432.0
1919,55.73713933333333,37.61217024242424,56772.0
1920,55.73713933333333,37.61409754545454,56772.0
1921,55.73713933333333,37.61602484848485,56772.0
1922,55.73713933333333,37.61795215151515,56772.0
1923,55.73713933333333,37.619879454545455,55233.0
1924,55.73713933333333,37.62180675757576,55233.0
1925,55.73713933333333,37.62373406060606,55233.0
1926,55.73713933333333,37.62566136363636,55233.0
1927,55.73713933333333,37.62758866666667,55233.0
1928,55.73713933333333,37.62951596969697,56202.0
1929,55.73713933333333,37.631443272727275,56202.0
1930,55.73713933333333,37.63337057575757,56202.0
1931,55.73713933333333,37.63529787878787,56202.0
1932,55.73713933333333,37.63722518181818,52972.0
1933,55.73713933333333,37.63915248484847,52972.0
1934,55.73713933333333,37.64107978787879,52972.0
1935,55.73713933333333,37.643007090909094,52972.0
1936,55.73713933333333,37.64493439393939,43396.0
1937,55.73713933333333,37.648789,43396.0
1938,55.73713933333333,37.65071630303029,43396.0
1939,55.73713933333333,37.65264360606061,59033.0
1940,55.73713933333333,37.65457090909091,59033.0
1941,55.73713933333333,37.65649821212122,59033.0
1942,55.73713933333333,37.65842551515153,59033.0
1943,55.73713933333333,37.66035281818181,41990.0
1944,55.73713933333333,37.66228012121211,41990.0
1945,55.73713933333333,37.66420742424242,41990.0
1946,55.73713933333333,37.66613472727273,41990.0
1947,55.73713933333333,37.66806203030303,39824.0
1948,55.73713933333333,37.66998933333333,39824.0
1949,55.73713933333333,37.67191663636363,39824.0
1950,55.73713933333333,37.67384393939393,39824.0
1951,55.73713933333333,37.67577124242424,41952.0
1952,55.73713933333333,37.67769854545455,41952.0
1953,55.73713933333333,37.67962584848485,41952.0
1954,55.73713933333333,37.68155315151515,41952.0
1955,55.73713933333333,37.68348045454545,41952.0
1956,55.73713933333333,37.68540775757575,38000.0
1957,55.73713933333333,37.68733506060607,38000.0
1958,55.73713933333333,37.68926236363636,38000.0
1959,55.73713933333333,37.691189666666666,38000.0
1960,55.73713933333333,37.69311696969697,41458.0
1961,55.73713933333333,37.69504427272727,41458.0
1962,55.73713933333333,37.69697157575757,41458.0
1963,55.73713933333333,37.69889887878789,41458.0
1964,55.73713933333333,37.70082618181818,36176.0
1965,55.73713933333333,37.70275348484849,36176.0
1966,55.73713933333333,37.70468078787879,36176.0
1967,55.73713933333333,37.70660809090909,36176.0
1968,55.73713933333333,37.70853539393939,38000.0
1969,55.73713933333333,37.71046269696971,38000.0
1970,55.73713933333333,37.71239,38000.0
1971,55.73804128282829,37.522587,46854.0
1972,55.73804128282829,37.524514303030294,44992.0
1973,55.73804128282829,37.5264416060606,44992.0
1974,55.73804128282829,37.5283689090909,44992.0
1975,55.73804128282829,37.53029621212121,44992.0
1976,55.73804128282829,37.53222351515151,46208.0
1977,55.73804128282829,37.53415081818181,46208.0
1978,55.73804128282829,37.536078121212114,46208.0
1979,55.73804128282829,37.53800542424242,46208.0
1980,55.73804128282829,37.53993272727272,40774.0
1981,55.73804128282829,37.54186003030303,40774.0
1982,55.73804128282829,37.54378733333333,40774.0
1983,55.73804128282829,37.545714636363634,40774.0
1984,55.73804128282829,37.547641939393934,42750.0
1985,55.73804128282829,37.54956924242424,42750.0
1986,55.73804128282829,37.55149654545454,42750.0
1987,55.73804128282829,37.55342384848485,42750.0
1988,55.73804128282829,37.55535115151515,42750.0
1989,55.73804128282829,37.56498766666665,56050.0
1990,55.73804128282829,37.57076957575757,56050.0
1991,55.73804128282829,37.572696878787866,54093.0
1992,55.73804128282829,37.57462418181818,54093.0
1993,55.73804128282829,37.57655148484847,54093.0
1994,55.73804128282829,37.57847878787878,54093.0
1995,55.73804128282829,37.580406090909094,51680.0
1996,55.73804128282829,37.58233339393938,51680.0
1997,55.73804128282829,37.584260696969686,51680.0
1998,55.73804128282829,37.58618799999999,51680.0
1999,55.73804128282829,37.58811530303029,61294.0
2000,55.73804128282829,37.5900426060606,61294.0
2001,55.73804128282829,37.591969909090906,61294.0
2002,55.73804128282829,37.59389721212121,61294.0
2003,55.73804128282829,37.595824515151506,90592.0
2004,55.73804128282829,37.59775181818181,90592.0
2005,55.73804128282829,37.59967912121211,90592.0
2006,55.73804128282829,37.60160642424242,90592.0
2007,55.73804128282829,37.603533727272726,90592.0
2008,55.73804128282829,37.60931563636363,78432.0
2009,55.73804128282829,37.61124293939393,78432.0
2010,55.73804128282829,37.61317024242424,56772.0
2011,55.73804128282829,37.61509754545454,56772.0
2012,55.73804128282829,37.61702484848485,56772.0
2013,55.73804128282829,37.61895215151515,56772.0
2014,55.73804128282829,37.62087945454545,55233.0
2015,55.73804128282829,37.62280675757575,55233.0
2016,55.73804128282829,37.624734060606066,55233.0
2017,55.73804128282829,37.62666136363636,55233.0
2018,55.73804128282829,37.628588666666666,56202.0
2019,55.73804128282829,37.63051596969697,56202.0
2020,55.73804128282829,37.63244327272727,56202.0
2021,55.73804128282829,37.63437057575757,56202.0
2022,55.73804128282829,37.636297878787865,52972.0
2023,55.73804128282829,37.63822518181818,52972.0
2024,55.73804128282829,37.64015248484848,52972.0
2025,55.73804128282829,37.64207978787879,52972.0
2026,55.73804128282829,37.64400709090909,43396.0
2027,55.73804128282829,37.647861696969684,43396.0
2028,55.73804128282829,37.649789,43396.0
2029,55.73804128282829,37.6517163030303,59033.0
2030,55.73804128282829,37.65364360606061,59033.0
2031,55.73804128282829,37.655570909090905,59033.0
2032,55.73804128282829,37.65749821212121,59033.0
2033,55.73804128282829,37.659425515151504,59033.0
2034,55.73804128282829,37.66135281818181,41990.0
2035,55.73804128282829,37.66328012121212,41990.0
2036,55.73804128282829,37.66520742424242,41990.0
2037,55.73804128282829,37.667134727272725,41990.0
2038,55.73804128282829,37.669062030303024,39824.0
2039,55.73804128282829,37.67098933333333,39824.0
2040,55.73804128282829,37.67291663636364,39824.0
2041,55.73804128282829,37.67484393939394,39824.0
2042,55.73804128282829,37.67677124242424,41952.0
2043,55.73804128282829,37.678698545454544,41952.0
2044,55.73804128282829,37.68062584848485,41952.0
2045,55.73804128282829,37.68255315151515,41952.0
2046,55.73804128282829,37.68448045454546,38000.0
2047,55.73804128282829,37.68640775757575,38000.0
2048,55.73804128282829,37.688335060606065,38000.0
2049,55.73804128282829,37.69026236363636,38000.0
2050,55.73804128282829,37.69218966666666,41458.0
2051,55.73804128282829,37.694116969696964,41458.0
2052,55.73804128282829,37.69604427272728,41458.0
2053,55.73804128282829,37.69797157575757,41458.0
2054,55.73804128282829,37.699898878787884,36176.0
2055,55.73804128282829,37.70182618181818,36176.0
2056,55.73804128282829,37.70375348484848,36176.0
2057,55.73804128282829,37.705680787878784,36176.0
2058,55.73804128282829,37.7076080909091,38000.0
2059,55.73804128282829,37.70953539393939,38000.0
2060,55.73804128282829,37.711462696969704,38000.0
2061,55.73804128282829,37.713390000000004,38000.0
2062,55.73894323232323,37.521587,46854.0
2063,55.73894323232323,37.523514303030296,46854.0
2064,55.73894323232323,37.5254416060606,44992.0
2065,55.73894323232323,37.5273689090909,44992.0
2066,55.73894323232323,37.52929621212121,44992.0
2067,55.73894323232323,37.5312235151515,44992.0
2068,55.73894323232323,37.53315081818182,46208.0
2069,55.73894323232323,37.535078121212116,46208.0
2070,55.73894323232323,37.53700542424242,46208.0
2071,55.73894323232323,37.53893272727272,46208.0
2072,55.73894323232323,37.54086003030303,40774.0
2073,55.73894323232323,37.54278733333333,40774.0
2074,55.73894323232323,37.544714636363636,40774.0
2075,55.73894323232323,37.546641939393936,40774.0
2076,55.73894323232323,37.54856924242424,42750.0
2077,55.73894323232323,37.55049654545454,42750.0
2078,55.73894323232323,37.55242384848484,42750.0
2079,55.73894323232323,37.55435115151515,42750.0
2080,55.73894323232323,37.563987666666655,56050.0
2081,55.73894323232323,37.56591496969697,56050.0
2082,55.73894323232323,37.57169687878788,54093.0
2083,55.73894323232323,37.57362418181818,54093.0
2084,55.73894323232323,37.575551484848475,54093.0
2085,55.73894323232323,37.57747878787878,54093.0
2086,55.73894323232323,37.579406090909096,54093.0
2087,55.73894323232323,37.58133339393939,51680.0
2088,55.73894323232323,37.583260696969695,51680.0
2089,55.73894323232323,37.585188,51680.0
2090,55.73894323232323,37.587115303030295,51680.0
2091,55.73894323232323,37.5890426060606,61294.0
2092,55.73894323232323,37.59096990909091,61294.0
2093,55.73894323232323,37.59289721212121,61294.0
2094,55.73894323232323,37.59482451515152,61294.0
2095,55.73894323232323,37.59675181818181,90592.0
2096,55.73894323232323,37.598679121212115,90592.0
2097,55.73894323232323,37.60060642424242,90592.0
2098,55.73894323232323,37.60253372727273,90592.0
2099,55.73894323232323,37.60446103030303,78432.0
2100,55.73894323232323,37.61217024242424,56772.0
2101,55.73894323232323,37.61409754545454,56772.0
2102,55.73894323232323,37.61602484848485,56772.0
2103,55.73894323232323,37.61795215151515,56772.0
2104,55.73894323232323,37.619879454545455,55233.0
2105,55.73894323232323,37.62180675757576,55233.0
2106,55.73894323232323,37.62373406060606,55233.0
2107,55.73894323232323,37.62566136363636,55233.0
2108,55.73894323232323,37.62758866666667,55233.0
2109,55.73894323232323,37.62951596969697,56202.0
2110,55.73894323232323,37.631443272727275,56202.0
2111,55.73894323232323,37.63337057575757,56202.0
2112,55.73894323232323,37.63529787878787,56202.0
2113,55.73894323232323,37.63722518181818,52972.0
2114,55.73894323232323,37.64107978787879,52972.0
2115,55.73894323232323,37.643007090909094,52972.0
2116,55.73894323232323,37.648789,43396.0
2117,55.73894323232323,37.65071630303029,43396.0
2118,55.73894323232323,37.65264360606061,59033.0
2119,55.73894323232323,37.65457090909091,59033.0
2120,55.73894323232323,37.65649821212122,59033.0
2121,55.73894323232323,37.65842551515153,59033.0
2122,55.73894323232323,37.66035281818181,41990.0
2123,55.73894323232323,37.66228012121211,41990.0
2124,55.73894323232323,37.66420742424242,41990.0
2125,55.73894323232323,37.66613472727273,41990.0
2126,55.73894323232323,37.66806203030303,39824.0
2127,55.73894323232323,37.66998933333333,39824.0
2128,55.73894323232323,37.67191663636363,39824.0
2129,55.73894323232323,37.67384393939393,39824.0
2130,55.73894323232323,37.67577124242424,41952.0
2131,55.73894323232323,37.67769854545455,41952.0
2132,55.73894323232323,37.67962584848485,41952.0
2133,55.73894323232323,37.68155315151515,41952.0
2134,55.73894323232323,37.68348045454545,41952.0
2135,55.73894323232323,37.68540775757575,38000.0
2136,55.73894323232323,37.68733506060607,38000.0
2137,55.73894323232323,37.68926236363636,38000.0
2138,55.73894323232323,37.691189666666666,38000.0
2139,55.73894323232323,37.69311696969697,41458.0
2140,55.73894323232323,37.69504427272727,41458.0
2141,55.73894323232323,37.69697157575757,41458.0
2142,55.73894323232323,37.69889887878789,41458.0
2143,55.73894323232323,37.70082618181818,36176.0
2144,55.73894323232323,37.70275348484849,36176.0
2145,55.73894323232323,37.70468078787879,36176.0
2146,55.73894323232323,37.70660809090909,36176.0
2147,55.73894323232323,37.70853539393939,38000.0
2148,55.73894323232323,37.71046269696971,38000.0
2149,55.73894323232323,37.71239,38000.0
2150,55.73984518181818,37.522587,46854.0
2151,55.73984518181818,37.524514303030294,44992.0
2152,55.73984518181818,37.5264416060606,44992.0
2153,55.73984518181818,37.5283689090909,44992.0
2154,55.73984518181818,37.53029621212121,44992.0
2155,55.73984518181818,37.53222351515151,46208.0
2156,55.73984518181818,37.53415081818181,46208.0
2157,55.73984518181818,37.536078121212114,46208.0
2158,55.73984518181818,37.53800542424242,46208.0
2159,55.73984518181818,37.53993272727272,40774.0
2160,55.73984518181818,37.54186003030303,40774.0
2161,55.73984518181818,37.54378733333333,40774.0
2162,55.73984518181818,37.545714636363634,40774.0
2163,55.73984518181818,37.547641939393934,42750.0
2164,55.73984518181818,37.54956924242424,42750.0
2165,55.73984518181818,37.55149654545454,42750.0
2166,55.73984518181818,37.55342384848485,42750.0
2167,55.73984518181818,37.55535115151515,42750.0
2168,55.73984518181818,37.56498766666665,56050.0
2169,55.73984518181818,37.56691496969697,56050.0
2170,55.73984518181818,37.572696878787866,54093.0
2171,55.73984518181818,37.57462418181818,54093.0
2172,55.73984518181818,37.57655148484847,54093.0
2173,55.73984518181818,37.57847878787878,54093.0
2174,55.73984518181818,37.580406090909094,51680.0
2175,55.73984518181818,37.58233339393938,51680.0
2176,55.73984518181818,37.584260696969686,51680.0
2177,55.73984518181818,37.58618799999999,51680.0
2178,55.73984518181818,37.58811530303029,61294.0
2179,55.73984518181818,37.5900426060606,61294.0
2180,55.73984518181818,37.591969909090906,61294.0
2181,55.73984518181818,37.59389721212121,61294.0
2182,55.73984518181818,37.595824515151506,90592.0
2183,55.73984518181818,37.59775181818181,90592.0
2184,55.73984518181818,37.59967912121211,90592.0
2185,55.73984518181818,37.60160642424242,90592.0
2186,55.73984518181818,37.603533727272726,90592.0
2187,55.73984518181818,37.60546103030303,78432.0
2188,55.73984518181818,37.60931563636363,78432.0
2189,55.73984518181818,37.61317024242424,56772.0
2190,55.73984518181818,37.61509754545454,56772.0
2191,55.73984518181818,37.61702484848485,56772.0
2192,55.73984518181818,37.61895215151515,56772.0
2193,55.73984518181818,37.62087945454545,55233.0
2194,55.73984518181818,37.62280675757575,55233.0
2195,55.73984518181818,37.624734060606066,55233.0
2196,55.73984518181818,37.62666136363636,55233.0
2197,55.73984518181818,37.628588666666666,56202.0
2198,55.73984518181818,37.63051596969697,56202.0
2199,55.73984518181818,37.63244327272727,56202.0
2200,55.73984518181818,37.63437057575757,56202.0
2201,55.73984518181818,37.636297878787865,52972.0
2202,55.73984518181818,37.63822518181818,52972.0
2203,55.73984518181818,37.64015248484848,52972.0
2204,55.73984518181818,37.64207978787879,52972.0
2205,55.73984518181818,37.64400709090909,43396.0
2206,55.73984518181818,37.647861696969684,43396.0
2207,55.73984518181818,37.649789,43396.0
2208,55.73984518181818,37.6517163030303,59033.0
2209,55.73984518181818,37.65364360606061,59033.0
2210,55.73984518181818,37.655570909090905,59033.0
2211,55.73984518181818,37.65749821212121,59033.0
2212,55.73984518181818,37.659425515151504,59033.0
2213,55.73984518181818,37.66135281818181,41990.0
2214,55.73984518181818,37.66328012121212,41990.0
2215,55.73984518181818,37.66520742424242,41990.0
2216,55.73984518181818,37.667134727272725,41990.0
2217,55.73984518181818,37.669062030303024,39824.0
2218,55.73984518181818,37.67098933333333,39824.0
2219,55.73984518181818,37.67291663636364,39824.0
2220,55.73984518181818,37.67484393939394,39824.0
2221,55.73984518181818,37.67677124242424,41952.0
2222,55.73984518181818,37.678698545454544,41952.0
2223,55.73984518181818,37.68062584848485,41952.0
2224,55.73984518181818,37.68255315151515,41952.0
2225,55.73984518181818,37.68448045454546,38000.0
2226,55.73984518181818,37.68640775757575,38000.0
2227,55.73984518181818,37.688335060606065,38000.0
2228,55.73984518181818,37.69026236363636,38000.0
2229,55.73984518181818,37.69218966666666,41458.0
2230,55.73984518181818,37.694116969696964,41458.0
2231,55.73984518181818,37.69604427272728,41458.0
2232,55.73984518181818,37.69797157575757,41458.0
2233,55.73984518181818,37.699898878787884,36176.0
2234,55.73984518181818,37.70182618181818,36176.0
2235,55.73984518181818,37.70375348484848,36176.0
2236,55.73984518181818,37.705680787878784,36176.0
2237,55.73984518181818,37.7076080909091,38000.0
2238,55.73984518181818,37.70953539393939,38000.0
2239,55.73984518181818,37.711462696969704,38000.0
2240,55.73984518181818,37.713390000000004,38000.0
2241,55.740747131313135,37.521587,40850.0
2242,55.740747131313135,37.523514303030296,40850.0
2243,55.740747131313135,37.53315081818182,55784.0
2244,55.740747131313135,37.535078121212116,55784.0
2245,55.740747131313135,37.53700542424242,55784.0
2246,55.740747131313135,37.53893272727272,55784.0
2247,55.740747131313135,37.54086003030303,43852.0
2248,55.740747131313135,37.54278733333333,43852.0
2249,55.740747131313135,37.544714636363636,43852.0
